date,contract,expiry,sessions_to_expiry,tau,spot,futures_price,implied_carry,predicted_carry,fitted_carry,carry_prediction_error,carry_residual,predicted_futures_price,fitted_futures_price,futures_prediction_error,futures_residual,standardized_marginal_prediction_error,observation_noise_model,observation_noise_carry_sd
2022-07-26,IM2212,2022-12-16,97.0,0.3975409836065574,7027.419,6777.2,0.10519930215525243,0.11825491235884758,0.10618928137946289,-0.01305561020359515,-0.0009899792242104577,6742.116505247842,6774.533308150342,35.083494752158,2.6666918496575818,-1.072079546589101,constant_log_futures,0.0024511200494001
2022-07-26,IM2303,2023-03-17,156.0,0.639344262295082,7027.419,6624.0,0.10646986950295019,0.11309598134764279,0.10591770547041796,-0.006626111844692598,0.0005521640325322347,6595.997663673313,6626.338836536789,28.002336326687328,-2.338836536789131,-0.8377200765486055,constant_log_futures,0.0015240938768705749
2022-07-27,IM2208,2022-08-19,17.0,0.06967213114754098,7099.434,7066.2,0.08134700645772011,0.09045777088884495,0.08093531337410685,-0.009110764431124838,0.00041169308361325985,7061.716037130909,7066.402686498452,4.483962869090647,-0.20268649845183973,-0.18974980289412163,constant_log_futures,0.013985802634812337
2022-07-27,IM2209,2022-09-16,36.0,0.14754098360655737,7099.434,7015.0,0.09509169881378786,0.09964506819169572,0.0926320881490223,-0.004553369377907859,0.002459610664765563,7010.288845368146,7017.54615900221,4.711154631853788,-2.546159002209606,-0.15381845254618204,constant_log_futures,0.0066044067997724915
2022-07-27,IM2212,2022-12-16,96.0,0.39344262295081966,7099.434,6856.6,0.10245856670700011,0.10655899642303576,0.10212582339079067,-0.00410042971603565,0.000332743316209444,6845.5472761287965,6857.497693312546,11.052723871203852,-0.8976933125459254,-0.3334358607716908,constant_log_futures,0.0024766525499146843
2022-07-27,IM2303,2023-03-17,155.0,0.6352459016393442,7099.434,6715.0,0.10163729516533461,0.10614493816895958,0.10246700612592013,-0.004507643003624967,-0.0008297109605855252,6695.7993576602275,6711.461654238795,19.200642339772457,3.5383457612051643,-0.5668414084348418,constant_log_futures,0.0015339267405923207
2022-07-28,IM2208,2022-08-19,16.0,0.06557377049180328,7150.198,7119.0,0.08068493325382547,0.08224350551638535,0.07302055367789334,-0.0015585722625598708,0.007664379575932134,7118.272464985602,7122.5787824016825,0.7275350143981996,-3.5787824016824743,-0.03147290580598966,constant_log_futures,0.014859915299488106
2022-07-28,IM2209,2022-09-16,35.0,0.14344262295081966,7150.198,7074.0,0.08869159184692438,0.09356431240763291,0.08604776959128863,-0.004872720560708532,0.0026438222556357527,7069.057314103274,7076.683229873468,4.942685896726289,-2.683229873468008,-0.16104363462715016,constant_log_futures,0.006793104136908849
2022-07-28,IM2212,2022-12-16,95.0,0.38934426229508196,7150.198,6923.0,0.0969364910733481,0.1025692084886132,0.0968694848426315,-0.0056327174152650955,6.700623071660694e-05,6907.834038707621,6923.18061298238,15.165961292378597,-0.1806129823798983,-0.4535231381318813,constant_log_futures,0.0025027225767558915
2022-07-28,IM2303,2023-03-17,154.0,0.6311475409836066,7150.198,6787.6,0.09645715483980874,0.10274273837935044,0.09764500539268403,-0.0062855835395417,-0.0011878505528752914,6760.726045864185,6782.513182548185,26.87395413581544,5.086817451815477,-0.785881712541301,constant_log_futures,0.00154388730384292
2022-07-29,IM2208,2022-08-19,15.0,0.06147540983606557,7117.434,7087.0,0.08370506404931596,0.07443853499893471,0.07750905403038422,0.00926652905038125,0.006196010018931747,7091.038356580606,7089.699968462438,-4.038356580605978,-2.699968462437937,0.18125867916843455,constant_log_futures,0.01585057631945398
2022-07-29,IM2209,2022-09-16,34.0,0.13934426229508196,7117.434,7044.8,0.08761272735525831,0.08705650299508322,0.08900446220127856,0.0005562243601750921,-0.0013917348460202456,7045.3460401715365,7043.4339325313,-0.5460401715363332,1.366067468699839,0.017978552594443756,constant_log_futures,0.006992901317406168
2022-07-29,IM2212,2022-12-16,94.0,0.38524590163934425,7117.434,6891.8,0.09762183213146755,0.0973494704913587,0.09819548650818793,0.00027236164010885355,-0.0005736543767203839,6892.523168362855,6890.2770942859715,-0.7231683628551764,1.5229057140286386,0.021710834497186526,constant_log_futures,0.002529347285019252
2022-07-29,IM2303,2023-03-17,153.0,0.6270491803278688,7117.434,6749.0,0.09876675054281711,0.09794496729811156,0.09850516225860498,0.000821783244705554,0.0002615882842121331,6752.478645837523,6750.107120623178,-3.4786458375228904,-1.1071206231781616,0.10214744621219125,constant_log_futures,0.001553978070534704
2022-08-01,IM2208,2022-08-19,14.0,0.05737704918032787,7180.454,7136.6,0.12076986505582013,0.0787408395026672,0.1136108377295214,0.042029025553152924,0.007159027326298736,7153.830688929047,7139.532059535399,-17.230688929046664,-2.9320595353983663,0.7955116003845227,constant_log_futures,0.01698276034227212
2022-08-01,IM2209,2022-09-16,33.0,0.13524590163934427,7180.454,7087.4,0.11044693476029026,0.0898753835583348,0.11209290632177875,0.02057155120195546,-0.0016459715614884907,7107.146148092117,7085.8224430485125,-19.746148092117437,1.5775569514871677,0.6500472173839873,constant_log_futures,0.007204807417933627
2022-08-01,IM2212,2022-12-16,93.0,0.38114754098360654,7180.454,6930.0,0.10714712870891006,0.09860335133711012,0.10849900835321698,0.00854377737179994,-0.0013518796443069137,6952.603911533072,6926.430129172019,-22.603911533072278,3.569870827980594,0.6741862232416999,constant_log_futures,0.002556544567653868
2022-08-01,IM2303,2023-03-17,152.0,0.6229508196721312,7180.454,6778.6,0.10645034998805881,0.0987567484746588,0.10547914565813736,0.007693601513400011,0.0009712043299214546,6811.166013777754,6782.702378829031,-32.56601377775405,-4.1023788290303855,0.9506826977612212,constant_log_futures,0.0015642016104724322
2022-08-02,IM2208,2022-08-19,13.0,0.05327868852459016,6957.982,6948.2,0.04040561523891662,0.11350625737907877,0.042378522828940696,-0.07310064214016215,-0.001972907590024074,6921.191430747344,6947.469685782455,27.008569252655434,0.7303142175451285,-1.3372096846220558,constant_log_futures,0.0182891265224469
2022-08-02,IM2209,2022-09-16,32.0,0.13114754098360656,6957.982,6905.0,0.0722832347259264,0.1120029851979195,0.06855723836697437,-0.039719750471993095,0.00372599635895203,6869.124357684582,6908.374989107548,35.87564231541819,-3.3749891075476626,-1.2265772505602812,constant_log_futures,0.007429957649744053
