date,mean_carry_residual,mean_abs_carry_residual,carry_rmse,mean_futures_residual,futures_rmse,n_contracts
2024-01-26,1.9797058851352828e-05,0.025569223780381987,0.029583963416308683,20.332339175475454,30.41743274771651,4
2024-01-29,-0.008680074229915392,0.04422998596313592,0.047116840887516616,40.72259443206781,56.4839671547412,4
2024-01-30,-0.013922848047679185,0.05940233418401186,0.0626462469068581,52.96383353101851,71.4681541511214,4
2024-01-31,-0.016975531280113414,0.047623216757401825,0.04917211657169229,43.495899877414104,56.70205415184419,4
2024-02-01,-0.017914038850505735,0.056185199231366854,0.05866780773697872,48.045157825430124,62.303216880767295,4
2024-02-02,-0.007410259323980049,0.012945322837545375,0.013419214192677132,19.42381160121052,25.651628385422846,3
2024-02-05,0.028764621991597933,0.028764621991597933,0.031211255215586688,-48.6021928959301,49.426658347271626,2
2024-02-06,-0.02042046786066723,0.02042046786066723,0.028440464838779208,16.180446362060746,17.155461282854883,3
2024-02-07,-0.009759936106450968,0.009759936106450968,0.010787395774245676,12.646691496641324,14.635843412087885,3
2024-02-08,0.00032746406241543347,0.0032369265708685757,0.003778702355696291,0.6753127785553564,8.104346090666853,3
2024-02-19,0.0081486999412827,0.01545956209978977,0.020957381266956225,4.1601273777050665,14.222380692732349,3
2024-02-20,-0.004027284955228527,0.01031837384303283,0.0113211620686346,9.667606442709257,13.918831707611824,4
2024-02-21,-0.0023324401475838877,0.016913101826702782,0.01848906770264062,12.895702746415282,19.537492388007486,4
2024-02-22,-0.00687180072525697,0.00687180072525697,0.008200759089128101,7.3984509826502745,8.904756866631685,4
2024-02-23,-0.0013388588645448594,0.007597159253258429,0.009870791474551643,-4.007454258862708,9.766445440224055,4
2024-02-26,0.0027289895346472443,0.008213667008126035,0.011489533939219459,2.5045215074294447,6.135327346468431,4
2024-02-27,-0.0025738458885589573,0.008214253760391591,0.00982407315419952,-2.9410288721983306,9.027738706799855,4
2024-02-28,0.0027266896986675206,0.007826182502841703,0.010876917987948043,2.7326109832315524,7.289688881779025,4
2024-02-29,-0.0020813102671499006,0.0070321665625070594,0.008577226551969724,-1.8233370651228142,8.332141900308757,4
2024-03-01,0.0009392527626778287,0.004579994481182268,0.006132162639602513,-3.771477683308376,8.830749611561812,4
2024-03-04,-0.0006378279085931214,0.027504357463587852,0.031763822202858435,18.40561040618809,26.42069905368896,4
2024-03-05,-0.010785471749542065,0.055718468484429164,0.06010525831702274,43.29254628023568,57.248139877219295,4
2024-03-06,-0.013710323907114644,0.031056117803666503,0.032390815237445796,29.51322420611291,37.12890306755161,4
2024-03-07,-0.008942503734302651,0.024305805245673495,0.025902472831530025,20.62556324728712,26.043692827439894,4
2024-03-08,-0.0039081642392289895,0.004474173189646556,0.0054064379905279375,5.223364149604701,7.48851593466447,3
2024-03-11,-0.0008596086476103613,0.005958930999744229,0.00719371580581833,-1.9861329477441056,7.088815368204823,3
2024-03-12,0.0010192171936703603,0.005938391548347989,0.006844652002632374,-4.241202027620905,8.435594317750756,3
