model,date,mean_carry_residual,carry_rmse,mean_futures_residual,futures_rmse,n_contracts
exact_corr_curve,2022-08-25,0.0008850398683694673,0.010795253730484542,-1.251121759664784,13.426120415033367,4
exact_corr_curve,2022-08-26,-0.0006984648358715068,0.009199951351648557,0.7183308612243309,12.418452804446884,4
exact_corr_curve,2022-08-29,-0.000835978604968101,0.01286749894883644,3.5780653080128104,14.463067199325081,4
exact_corr_curve,2022-08-30,-0.0009163308765607822,0.009231752133175057,-9.611929798621077,21.585073350329935,4
exact_corr_curve,2022-08-31,0.0024680757798777944,0.0070656296758314805,-9.15598325430824,19.75276139813233,4
exact_corr_curve,2022-09-01,0.0018190329867614659,0.006612210609382769,-9.37196800996685,19.17324876156856,4
exact_corr_curve,2022-09-02,0.0004489660263543513,0.014786604642217248,2.807914328421475,10.666938344509585,4
exact_corr_curve,2022-09-05,-0.0029557752630343243,0.019160559893342845,9.286295055841038,15.847546682071885,4
exact_corr_curve,2022-09-06,-0.004393593726664615,0.02110983352037326,13.726759321459667,19.201936751272267,4
exact_corr_curve,2022-09-07,-0.006165955274731308,0.03356503553455802,24.523223146141163,32.10325468170434,4
exact_corr_curve,2022-09-08,-0.0050455608919511286,0.008110554630522838,2.928766274359077,10.470241059965025,3
exact_corr_curve,2022-09-09,-0.0025472355310210137,0.006819799534835769,-1.9513452613597717,10.92566887150523,3
exact_corr_curve,2022-09-13,0.003052714469158918,0.00437426807636959,-9.187526919430335,13.634752202491445,3
exact_corr_curve,2022-09-14,0.0021293697977916165,0.005420788326239216,-9.291369173949837,15.811530287917146,3
exact_corr_curve,2022-09-15,0.00629177107855225,0.009029809186883595,-7.881151270009468,11.297123441273255,3
exact_corr_curve,2022-09-16,0.000776898936598667,0.0054969558806994955,1.0442634483903628,5.757481016770778,3
exact_corr_curve,2022-09-19,0.0015286753920440294,0.00671552832950244,-2.8887936401556544,10.007077636030948,4
exact_corr_curve,2022-09-20,0.0007454566692230991,0.005481298112924764,-4.028543056292392,11.677971397102757,4
exact_corr_curve,2022-09-21,4.340087132026493e-05,0.007977427145467656,-7.065603245490138,15.802834961792302,4
exact_corr_curve,2022-09-22,-0.0009463162103345371,0.005514835826230544,-2.995595275040614,7.456893394635597,4
exact_corr_curve,2022-09-23,-0.0005446928057973484,0.0038066771478408473,-2.2020336656785275,5.099642108127899,4
exact_corr_curve,2022-09-26,0.00022251510791386833,0.006341842214326622,-4.222997704287536,7.207398079355825,4
exact_corr_curve,2022-09-27,0.0013105348285002635,0.014771703834350525,-10.154311944627125,16.045780060437128,4
exact_corr_curve,2022-09-28,0.0012515466157962622,0.009840919625272272,-5.718772670389853,8.547576366997609,4
exact_corr_curve,2022-09-29,0.003036152759011963,0.019770427019154192,-13.246724838025102,19.086423254177856,4
exact_corr_curve,2022-09-30,0.004774412213684558,0.005723629760701267,-6.437915328502186,9.822497131050788,4
exact_corr_curve,2022-10-10,0.003174869761759359,0.015766824088469262,-11.893010854023942,17.08263290618227,4
exact_corr_curve,2022-10-11,0.0031374686259927585,0.004312029132992401,-2.926183244130698,4.36996574688523,4
exact_corr_curve,2022-10-12,7.76031897512762e-05,0.010778112513135553,-0.8748692684996513,9.313255892982768,4
exact_corr_curve,2022-10-13,0.0007650807915382599,0.011854492168751668,-6.833357018894731,9.577470875783284,4
exact_corr_curve,2022-10-14,-0.00043982504370462805,0.008536474410979168,-5.872998026541306,14.312962615064102,3
exact_corr_curve,2022-10-17,0.0049326150824079845,0.0069569679429374075,-6.284857321355048,8.67763116998696,3
